mixtèque de Peñoles;mil;mixteque de penoles
milang;milang;milang
mixtèque d’Alacatlatzala;mim;mixteque dalacatlatzala
minangkabau;min;minangkabau
mixtèque de Pinotepa Nacional;mio;mixteque de pinotepa nacional
mixtèque d’Apasco-Apoala;mip;mixteque dapascoapoala
miskito;miq;miskito
mixe de l’Isthme;mir;mixe de listhme
miri;miri;miri
langues non codées;mis;*non codees langues
mixtèque du sud de Puebla;mit;mixteque du sud de puebla
akoye;miw;akoye
mixtèque de Mixtepec;mix;mixteque de mixtepec
mixtèque d’Ayutla;miy;mixteque dayutla
mixtèque de Coatzospan;miz;mixteque de coatzospan
mixtèque de San Juan Colorado;mjc;mixteque de san juan colorado
konkow;mjd;konkow
muskum;mje;muskum
monguor;mjg;monguor
mwera (Nyasa);mjh;mwera nyasa
kim mun;mji;kim mun
mawak;mjj;mawak
malavedan;mjr;malavedan
sauria pahahria;mjt;sauria pahahria
mannan;mjv;mannan
mohican;mjy;mohican
macédonien;mk;macedonien
siliput;mkc;siliput
miya;mkf;miya
mak;mkg;mak
langues môn-khmères;mkh;mon khmeres langues
mokil;mkj;mokil
moklen;mkm;moklen
malais de Kupang;mkn;malais de Kupang
moikodi;mkp;moikodi
miwok de la baie;mkq;miwok de la baie
mixtèque de Silacayoapan;mks;mixteque de silacayoapan
konyanka;mku;konyanka
mavea;mkv;mavea
munukutuba;mkw;munukutuba
quinamiguin;mkx;quinamiguin
makian de l’Est;mky;makian de lest
makasae;mkz;makasae
malayalam;ml;malayalam
tamambo;mla;tamambo
cao lan;mlc;cao lan
manambu;mle;manambu
mal;mlf;mal
milju;mlj;milju
ilwana;mlk;ilwana
mulam;mlm;mulam
bargam;mlp;bargam
malinké occidental;mlq;malinke occidental
vamé;mlr;vame
masalit;mls;masalit
toqabaqita;mlu;toqabaqita
mwotlap;mlv;mwotlap
moloko;mlw;moloko
mama;mma;mama
maonan;mmd;maonan
mae;mme;mae
mundat;mmf;mundat
mehináku;mmh;mehinaku
musar;mmi;musar
maii;mmm;maii
mamanwa;mmn;mamanwa
miao du Xiangxi occidental;mmr;miao du Xiangxi occidental
malalamai;mmt;malalamai
mmaala;mmu;mmaala
emae;mmw;emae
migaama;mmy;migaama
mongol;mn;mongol
mbula;mna;mbula
muna;mnb;muna
mandchou;mnc;mandchou
mondé;mnd;monde
naba;mne;naba
mundani;mnf;mundani
mono (République démocratique du Congo);mnh;mono congo
manipourî;mni;manipouri
munji;mnj;munji
mandinka;mnk;mandinka
langues manobos;mno;manobos langues
minbei;mnp;minbei
mono (États-Unis d’Amérique);mnr;mono etats unis damerique
mansi;mns;mansi
rennellais;mnv;rennellais
mon;mnw;mon
manikion;mnx;manikion
moni;mnz;moni
moldave;mo;moldave
mwan;moa;mwan
mocoví;moc;mocovi
mobilien;mod;mobilien
montagnais;moe;montagnais
mohegan-montauk-narragansett;mof;moheganmontauknarragansett
mongondow;mog;mongondow
mohawk;moh;mohawk
mboi;moi;mboi
morori;mok;morori
mangue;mom;mangue
monom;moo;monom
mopan;mop;mopan
moro;mor;moro
moré;mos;more
barí;mot;bari
mogum;mou;mogum
mohave;mov;mohave
moï (Congo);mow;moi congo
molima;mox;molima
shakacho;moy;shakacho
moyfaw;moyfaw;moyfaw
gergiko;moz;gergiko
mpoto;mpa;mpoto
mangarayi;mpc;mangarayi
machineri;mpd;machineri
majang;mpe;majang
marba;mpg;marba
maung;mph;maung
mpade;mpi;mpade
martu wangka;mpj;martu wangka
watut central;mpl;watut central
mixtèque de Yosondúa;mpm;mixteque de yosondua
miu;mpo;miu
migabac;mpp;migabac
vangunu;mpr;vangunu
dadibi;mps;dadibi
mian;mpt;mian
makuráp;mpu;makurap
mungkip;mpv;mungkip
mpi;mpz;mpi
mbuko;mqb;mbuko
momuna;mqf;momuna
mamasa;mqj;mamasa
marquisien du Sud;mqm;marquisien du Sud
moronene;mqn;moronene
modole;mqo;modole
manipa;mqp;manipa
minokok;mqq;minokok
mander;mqr;mander
makian de l’Ouest;mqs;makian de louest
mandari;mqu;mandari
mamuju;mqx;mamuju
manggarai;mqy;manggarai
pano-malasanga;mqz;panomalasanga
marathe;mr;marathe
mlabri;mra;mlabri
sungwadia;mrb;sungwadia
maricopa;mrc;maricopa
magar de l’Ouest;mrd;magar de louest
langue des signes de Martha’s Vineyard;mre;langue des signes de marthas vineyard
elseng;mrf;elseng
mising;mrg;mising
mara chin;mrh;mara chin
mari de l’Ouest;mrj;mari de louest
hmwaveke;mrk;hmwaveke
mortlock;mrl;mortlock
mwerlap;mrm;mwerlap
cheke holo;mrn;cheke holo
mru;mro;mru
morouas;mrp;morouas
marquisien du Nord;mrq;marquisien du Nord
maria (Inde);mrr;maria inde
maragus;mrs;maragus
margi;mrt;margi
mono (Cameroun);mru;mono cameroun
mangarévien;mrv;mangarevien
maranao;mrw;maranao
maremgi;mrx;maremgi
mandaya;mry;mandaya
marind;mrz;marind
malais;ms;malais
sankaran;msc;sankaran
moussey;mse;moussey
mekwei;msf;mekwei
moraid;msg;moraid
ma (Congo-Kinshasa);msj;ma congo
mansaka;msk;mansaka
molof;msl;molof
manobo agusan;msm;manobo agusan
vurës;msn;vures
mombum;mso;mombum
caac;msq;caac
musom;msu;musom
maltais;mt;maltais
manobo de Cotabato;mta;manobo de Cotabato
agni morofou;mtb;agni morofou
munit;mtc;munit
mualang;mtd;mualang
mono (Salomon);mte;mono salomon
murik (Papouasie-Nouvelle-Guinée);mtf;murik papouasienouvelleguinee
una;mtg;una
munggui;mth;munggui
maiwa (Papouasie-Nouvelle-Guinée);mti;maiwa papouasienouvelleguinee
moskona;mtj;moskona
montol;mtl;montol
matagalpa;mtn;matagalpa
mixe de Totontepec;mto;mixe de Totontepec
wichi;mtp;wichi
muong;mtq;muong
mota;mtt;mota
mixtèque de Tututepec;mtu;mixteque de tututepec
asaro’o;mtv;asaroo
nabi;mty;nabi
moundang;mua;moundang
moubi;mub;moubi
mbu’;muc;mbu
aléoute de Medny;mud;aleoute de medny
mousgoum;mug;mousgoum
mündü;muh;mundu
musi;mui;musi
mabire;muj;mabire
langues multiples;mul;*multiples langues
maiwala;mum;maiwala
langues moundas;mun;moundas langues
malvi;mup;malvi
murle;mur;murle
murut nabaay;murut nabaay;murut nabaay
creek;mus;creek
séminole;mus-sem;seminole
muria occidental;mut;muria occidental
yaaku;muu;yaaku
muduva;muv;muduva
bo-ung;mux;boung
muyang;muy;muyang
mursi;muz;mursi
manam;mva;manam
mattole;mvb;mattole
mongol de Chine;mvf;mongol de Chine
miyako;mvi;miyako
muya;mvm;muya
marovo;mvo;marovo
duri;mvp;duri
marau;mvr;marau
murut tagol;mvv;murut tagol
mesqan;mvz;mesqan
mudbura;mwd;mudbura
mwera (Chimwera);mwe;mwera chimwera
murrinh-patha;mwf;murrinhpatha
aiklep;mwg;aiklep
maninka de Kita;mwk;maninka de Kita
mirandais;mwl;mirandais
sar;mwm;sar
kala lagaw ya;mwp;kala lagaw ya
marvari;mwr;marvari
moken;mwt;moken
mixtèque de Tezoatlán;mxb;mixteque de tezoatlan
modang;mxd;modang
ifira-mele;mxe;ifiramele
mozarabe;mxi;mozarabe
miju;mxj;miju
monumbo;mxk;monumbo
moï (Indonésie);mxn;moi indonesie
mixe de Tlahuitoltepec;mxp;mixe de Tlahuitoltepec
murik;mxr;murik
mixtèque de Jamiltepec;mxt;mixteque de jamiltepec
mahou;mxx;mahou
mixtèque de Nochixtlán du Sud-Est;mxy;mixteque de nochixtlan du sudest
birman;my;birman
mbay;myb;mbay
myènè;mye;myene
mao du Nord;myf;mao du Nord
manta;myg;manta
makah;myh;makah
mamara;myk;mamara
moma;myl;moma
me’en;mym;meen
langues mayas;myn;mayas langues
pirahã;myp;piraha
maninka de forêt;myq;maninka de foret
muniche;myr;muniche
erza;myv;erza
muyuw;myw;muyuw
masaba;myx;masaba
macuna;myy;macuna
mixtèque de Santa María Zacatepec;mza;mixteque de santa maria zacatepec
mozabite;mzb;mozabite
malimba;mzd;malimba
wichí lhamtés güisnay;mzh;wichi lhamtes guisnay
mazatèque d’Ixcatlán;mzi;mazateque dixcatlan
mumuye;mzm;mumuye
mazandarani;mzn;mazandarani
movima;mzp;movima
mori atas;mzq;mori atas
créole de Macao;mzs;creole macao
manza;mzv;manza
nauruan;na;nauruan
namla;naa;namla
nambikwara du Sud;nab;nambikwara du Sud
narak;nac;narak
nijadali;nad;nijadali
nadou;nadou;nadou
naka’ela;nae;nakaela
nabak;naf;nabak
nagamais;nag;nagamais
nahuatl;nah;nahuatl
langues nord-amérindiennes;nai;nord amerindiennes langues
nakanai;nak;nakanai
nalik;nal;nalik
ngan’gityemerri;nam;ngangityemerri
minnan;nan;minnan
nanga ira’;nanga ira’;nanga ira
naaba;nao;naaba
napolitain;nap;napolitain
nama (khoe);naq;nama khoe
iguta;nar;iguta
naasioi;nas;naasioi
hungworo;nat;hungworo
ngarrindjeri;nay;ngarrindjeri
nahuatl du Coatepec;naz;nahuatl du Coatepec
norvégien (bokmål);nb;norvegien bokmal
ngangela;nba;ngangela
ndoe;nbb;ndoe
chang naga;nbc;chang naga
kuri;nbn;kuri
nnam;nbp;nnam
numana-nunku-gbantu-numbu;nbr;numananunkugbantunumbu
nah;nbt;nah
ngamambo;nbv;ngamambo
ngbandi du Sud;nbw;ngbandi du Sud
iyo;nca;iyo
nicobarais central;ncb;nicobarais central
yale;nce;yale
nisga’a;ncg;nisgaa
nahuatl du Huasteca central;nch;nahuatl du Huasteca central
nahuatl classique;nci;nahuatl classique
nahuatl du Puebla du Nord;ncj;nahuatl du Puebla du Nord
nahuatl du Michoacán;ncl;nahuatl du michoacan
ncane;ncr;ncane
naga des Chothe;nct;naga des Chothe
nahuatl du Puebla central;ncx;nahuatl du Puebla central
natchez;ncz;natchez
ndébélé du Nord;nd;ndebele du nord
ndasa;nda;ndasa
ndau;ndc;ndau
nde-nsele-nta;ndd;ndenselenta
ndengereko;ndg;ndengereko
ndali;ndh;ndali
samba leko;ndi;samba leko
ndamba;ndj;ndamba
ndam;ndm;ndam
ndo;ndp;ndo
ndoola;ndr;ndoola
bas allemand;nds;allemand bas
bas-saxon néerlandais;nds-nl;saxon bas neerlandais
ndunga;ndt;ndunga
dugun;ndu;dugun
ndut;ndv;ndut
luto;ndy;luto
ndogo;ndz;ndogo
népalais;ne;nepalais
ngadha de l’Est;nea;ngadha de lest
toura (Côte d’Ivoire);neb;toura cote divoire
nedebang;nec;nedebang
nde-gbite;ned;ndegbite
nêlêmwa-nixumwak;nee;nelemwanixumwak
néfamais;nef;nefamais
neguidal;neg;neguidal
néo-hittite;nei;hittite neo
neko;nej;neko
neku;nek;neku
nemi;nem;nemi
nengone;nen;nengone
ná-meo;neo;nameo
yahadian;ner;yahadian
kinnauri de Bhoti;nes;kinnauri de Bhoti
nete;net;nete
neo;neu;neo
nyaheun;nev;nyaheun
newari;new;newari
newari du Dolakha;newari du Dolakha;newari du Dolakha
neme;nex;neme
néyo;ney;neyo
nez-percé;nez;nezperce
dhao;nfa;dhao
ahwaï;nfd;ahwai
äiwoo;nfl;aiwoo
nafaanra;nfr;nafaanra
ndonga;ng;ndonga
ngbaka minagende;nga;ngbaka minagende
ngadjuri;ngadjuri;ngadjuri
ngbandi du Nord;ngb;ngbandi du Nord
ngombe (République démocratique du Congo);ngc;ngombe congo
ngando (République centrafricaine);ngd;ngando centrafrique
ngemba;nge;ngemba
langues trans-néo-guinéennes;ngf;guineennes trans neo langues
ngbaka manza;ngg;ngbaka manza
nǀu;ngh;nu
ngizim;ngi;ngizim
ngie;ngj;ngie
dalabon;ngk;dalabon
elomwe;ngl;elomwe
ngwo;ngn;ngwo
ngoni;ngo;ngoni
nguu;ngp;nguu
gvoko;ngs;gvoko
ngeq;ngt;ngeq
nahuatl de Guerrero;ngu;nahuatl de Guerrero
nagumi;ngv;nagumi
nhanda;nha;nhanda
beng;nhb;beng
nahuatl du Tabasco;nhc;nahuatl du Tabasco
guarani paraguayen;nhd;guarani paraguayen
nahuatl de Huasteca Oriental;nhe;nahuatl de Huasteca Oriental
nahuatl de Tetelcingo;nhg;nahuatl de Tetelcingo
nahuatl de Zacatlán;nhi;nahuatl de zacatlan
nahuatl de l’isthme de Cosoleacaque;nhk;nahuatl de listhme de cosoleacaque
nahuatl du Morelos;nhm;nahuatl du Morelos
nahuatl central;nhn;nahuatl central
takuu;nho;takuu
nahuatl de l’isthme de Pajapan;nhp;nahuatl de listhme de pajapan
nahualt de Huaxcaleca;nhq;nahualt de Huaxcaleca
naro;nhr;naro
nahuatl de l’Ometepec;nht;nahuatl de lometepec
noone;nhu;noone
nahuatl du Temascaltepec;nhv;nahuatl du Temascaltepec
nahuatl du Huasteca occidental;nhw;nahuatl du Huasteca occidental
nahuatl de l’isthme de Mecayapan;nhx;nahuatl de listhme de mecayapan
nahuatl de l’Oaxaca du Nord;nhy;nahuatl de loaxaca du nord
nahuatl de Santa María la Alta;nhz;nahuatl de santa maria la alta
nias;nia;nias
nakame;nib;nakame
langues nigéro-kordofaniennes;nic;nigero kordofaniennes langues
ngandi;nid;ngandi
nek;nif;nek
ngalakan;nig;ngalakan
nyiha (Tanzanie);nih;nyiha tanzanie
nii;nii;nii
ngaju dayak;nij;ngaju dayak
grand nicobar;nik;grand nicobar
nila;nil;nila
nilamba;nim;nilamba
ninzo;nin;ninzo
nganassan;nio;nganassan
nandi;niq;nandi
nimboran;nir;nimboran
nimi;nis;nimi
kolami du Sud-Est;nit;kolami du sudest
niuéen;niu;niueen
nivkh;niv;nivkh
ngiti;niy;ngiti
ningil;niz;ningil
nzanyi;nja;nzanyi
lotha;njh;lotha
gudanji;nji;gudanji
njen;njj;njen
angami;njm;angami
ao;njo;ao
nisa;njs;nisa
nekgini;nkg;nekgini
khezha;nkh;khezha
naga de Thangal;nki;naga de Thangal
nokuku;nkk;nokuku
namat;nkm;namat
nkonya;nko;nkonya
niuatoputapu;nkp;niuatoputapu
nukuoro;nkr;nukuoro
nkoroo;nkx;nkoroo
nkari;nkz;nkari
néerlandais;nl;neerlandais
nalca;nlc;nalca
nyala de l’Est;nle;nyala de lest
gela;nlg;gela
nahuatl du Durango;nln;nahuatl du Durango
nchumbulu;nlu;nchumbulu
nahuatl de l’Orizaba;nlv;nahuatl de lorizaba
nyamal;nly;nyamal
nalögo;nlz;nalogo
big nambas;nmb;big nambas
mzieme naga;nme;mzieme naga
tangkhul naga;nmf;tangkhul naga
namakura;nmk;namakura
ndemli;nml;ndemli
ǃxóõ;nmn;xoo
nama (papou);nmx;nama papou
namuyi;nmy;namuyi
nawdm;nmz;nawdm
norvégien (nynorsk);nn;norvegien nynorsk
nyangumarta;nna;nyangumarta
kinande;nnb;kinande
nancere;nnc;nancere
ngandyera;nne;ngandyera
ngaing;nnf;ngaing
ngiemboon;nnh;ngiemboon
nyangatom;nnj;nyangatom
namia;nnm;namia
ngueté;nnn;nguete
naga wancho;nnp;naga wancho
ngindo;nnq;ngindo
narungga;nnr;narungga
ningye;nns;ningye
nanticoke;nnt;nanticoke
nugunu (Australie);nnv;nugunu australie
nuni du Sud;nnw;nuni du Sud
norvégien;no;norvegien
wounaan;noa;wounaan
nuk;noc;nuk
thaï du Nord;nod;thai du nord
nimadi;noe;nimadi
nogaï;nog;nogai
noiri;noi;noiri
nooksack;nok;nooksack
nomlaki;nol;nomlaki
nokamán;nom;nokaman
vieux norrois;non;norrois vieux
nootka;noo;nootka
numanggang;nop;numanggang
yi oriental;nos;yi oriental
nomatsiguenga;not;nomatsiguenga
ewage-notu;nou;ewagenotu
novial;nov;novial
nyambo;now;nyambo
nayi;noz;nayi
nar phu;npa;nar phu
phom;nph;phom
nahuatl du Puebla du Sud-Est;npl;nahuatl du puebla du sudest
mondropolon;npn;mondropolon
wancho;npp;wancho
napu;npy;napu
ndom;nqm;ndom
n’ko;nqo;nko
ndébélé du Sud;nr;ndebele du sud
ngom;nra;ngom
nara;nrb;nara
norique;nrc;norique
naga des Rengma du Sud;nre;naga des Rengma du Sud
normand insulaire;nrf;normand insulaire
narango;nrg;narango
chokri;nri;chokri
ngarla;nrk;ngarla
ngarluma;nrl;ngarluma
narum;nrm;narum
norne;nrn;norne
picène du Nord;nrp;picene du nord
nora;nrr;nora
kalapuya du Nord;nrt;kalapuya du Nord
mosuo;nru;mosuo
ngurmbur;nrx;ngurmbur
lala;nrz;lala
naga de Sangtam;nsa;naga de Sangtam
nshi;nsc;nshi
nisu du Nord-Ouest;nsf;nisu du nordouest
ongamo;nsg;ongamo
ngoshie;nsh;ngoshie
naskapi;nsk;naskapi
sema;nsm;sema
nehan;nsn;nehan
sotho du Nord;nso;sotho du Nord
miwok de la Sierra du Nord;nsq;miwok de la Sierra du Nord
tangsa;nst;tangsa
nahuatl de la Sierra Negra;nsu;nahuatl de la Sierra Negra
nisenan;nsz;nisenan
nathembo;nte;nathembo
natioro;nti;natioro
ngaanyatjarra;ntj;ngaanyatjarra
ikoma-nata-isenye;ntk;ikomanataisenye
naténi;ntm;nateni
tepehuan du Nord;ntp;tepehuan du Nord
natügu;ntu;natugu
nottoway;ntw;nottoway
natanzi;ntz;natanzi
yuanga;nua;yuanga
langues nubiennes;nub;nubiennes langues
nukuini;nuc;nukuini
ngala;nud;ngala
ngundu;nue;ngundu
nusu;nuf;nusu
nungali;nug;nungali
ndunda;nuh;ndunda
ngumbi;nui;ngumbi
nyole;nuj;nyole
nuu-chah-nulth;nuk;nuuchahnulth
nusa laut;nul;nusa laut
niuafo’ou;num;niuafoou
anong;nun;anong
nunu de Bama;nunu de Bama;nunu de Bama
nguôn;nuo;nguon
nupe-nupe-tako;nup;nupenupetako
nukumanu;nuq;nukumanu
nukuria;nur;nukuria
naath;nus;naath
nung (Viêt Nam);nut;nung viet nam
nutabe;nutabe;nutabe
ngbundu;nuu;ngbundu
nuni du Nord;nuv;nuni du Nord
nguluwan;nuw;nguluwan
mehek;nux;mehek
nunggubuyu;nuy;nunggubuyu
nahuatl de Tlamacazapa;nuz;nahuatl de Tlamacazapa
navajo;nv;navajo
nawathinehena;nwa;nawathinehena
newari classique;nwc;newari classique
ngayawang;nwg;ngayawang
tanna du Sud-Ouest;nwi;tanna du sudouest
nawaru;nwr;nawaru
nottoway-meherrin;nwy;nottowaymeherrin
naueti;nxa;naueti
ngando (République démocratique du Congo);nxd;ngando congo
nage;nxe;nage
ngadha;nxg;ngadha
naxi;nxq;naxi
ninggerum;nxr;ninggerum
narau;nxu;narau
nafri;nxx;nafri
nyanja;ny;nyanja
chichewa;nya;chichewa
nyengo;nye;nyengo
ama (Soudan);nyi;ama soudan
nyaneka;nyk;nyaneka
nyamwezi;nym;nyamwezi
nyankore;nyn;nyankore
nyoro;nyo;nyoro
nyangi;nyp;nyangi
nyiha (Malawi);nyr;nyiha malawi
noongar;nys;noongar
nyawaygi;nyt;nyawaygi
nyungwe;nyu;nyungwe
nganyaywana;nyx;nganyaywana
nyakyusa-ngonde;nyy;nyakyusangonde
nzèbi;nzb;nzebi
nzéma;nzi;nzema
orok;oaa;orok
orotch;oac;orotch
araméen ancien;oar;arameen ancien
avar ancien;oav;avar ancien
obispeño;obi;obispeno
bontok du Sud;obk;bontok du Sud
oblo;obl;oblo
moabite;obm;moabite
obo;obo;obo
vieux birman;obr;birman vieux
vieux breton;obt;breton vieux
obulom;obu;obulom
occitan;oc;occitan
ocaina;oca;ocaina
chinois archaïque;och;chinois archaique
vieux cornique;oco;cornique vieux
matlatzinca d’Atzingo;ocu;matlatzinca datzingo
odut;oda;odut
vieux néerlandais;odt;neerlandais vieux
odual;odu;odual
ofo;ofo;ofo
vieux frison;ofs;frison vieux
efutop;ofu;efutop
ogbia;ogb;ogbia
ogba;ogc;ogba
ancien géorgien;oge;georgien ancien
ogbogolo;ogg;ogbogolo
khana;ogo;khana
ogbronuagum;ogu;ogbronuagum
ancien hongrois;ohu;hongrois ancien
oirata;oia;oirata
one d’Inebu;oin;one dinebu
ojibwa;oj;ojibwa
ojibwa du Nord-Ouest;ojb;ojibwa du nordouest
ojibwa central;ojc;ojibwa central
ojibwa de l’Est;ojg;ojibwa de lest
ancien japonais;ojp;japonais ancien
oji-cri;ojs;ojicri
luangiua;ojv;luangiua
saulteaux;ojw;saulteaux
colville-okanagan;oka;colvilleokanagan
okobo;okb;okobo
okodia;okd;okodia
okpe (langue édoïde du Sud-Ouest);oke;okpe edoide du sud ouest
okiek;oki;okiek
moyen coréen;okm;coreen moyen
ancien coréen;oko;coreen ancien
kirike;okr;kirike
oku;oku;oku
okpe (langue édoïde du Nord-Ouest);okx;okpe edoide du nord ouest
walungge;ola;walungge
mochi;old;mochi
olekha;ole;olekha
olkol;olk;olkol
oloma;olm;oloma
olonetsien;olo;olonetsien
olrat;olr;olrat
vieux lituanien;olt;vieux lituanien
kuvale;olu;kuvale
oromo;om;oromo
omaha-ponca;oma;omahaponca
mochica;omc;mochica
omejes;ome;omejes
omagua;omg;omagua
omi;omi;omi
ombo;oml;ombo
minoéen;omn;minoeen
utarmbung;omo;utarmbung
ancien manipouri;omp;manipouri ancien
langues otomangues;omq;otomangues langues
vieux marathi;omr;marathi vieux
omotik;omt;omotik
omurana;omu;omurana
langues omotiques;omv;omotiques langues
selknam;ona;selknam
lingao;onb;lingao
oneida;one;oneida
olo;ong;olo
onin;oni;onin
one de Kabore;onk;one de Kabore
onobasulu;onn;onobasulu
onondaga;ono;onondaga
onomatopée;onom;*onomatopee
sartang;onp;sartang
ono;ons;ono
ontena;ont;ontena
unua;onu;unua
ancien nubien;onw;nubien ancien
tohono o’odham;ood;tohono oodham
ong;oog;ong
onge;oon;onge
ossète ancien;oos;ossete ancien
okpamheri;opa;okpamheri
oksapmin;opm;oksapmin
opao;opo;opao
opata;opt;opata
ofayé;opy;ofaye
oriya;or;oriya
oroha;ora;oroha
orma;orc;orma
orejón;ore;orejon
oring;org;oring
oroqen;orh;oroqen
orléanais;orléanais;orleanais
orokolo;oro;orokolo
oruma;orr;oruma
orang seletar;ors;orang seletar
oriya kotia;ort;oriya kotia
ormuri;oru;ormuri
vieux russe;orv;russe vieux
oro;orx;oro
ormu;orz;ormu
ossète;os;ossete
osage;osa;osage
osque;osc;osque
osing;osi;osing
vieil espagnol;osp;espagnol vieil
osatu;ost;osatu
vieux saxon;osx;saxon vieux
turc ottoman;ota;turc ottoman
dohoi;otd;dohoi
otomi de la vallée de Mezquital;ote;otomi de la vallee de mezquital
vieux turc;otk;turc vieux
otomi de Tilapa;otl;otomi de Tilapa
otomi de la Sierra;otm;otomi de la Sierra
otomi de Tenango;otn;otomi de Tenango
langues otomies;oto;otomies langues
otomi de Querétaro;otq;otomi de queretaro
otoro;otr;otoro
otomi de l’état de Mexico;ots;otomi de letat de mexico
otomi de Temoaya;ott;otomi de Temoaya
ottawa;otw;ottawa
otomi de Texcatepec;otx;otomi de Texcatepec
otomi d’Ixtenco;otz;otomi dixtenco
tagargrent;oua;tagargrent
oune;oue;oune
vieil-ouïghour;oui;ouighour vieil
ouma;oum;ouma
’o’ung;oun;o ung
vieux gallois;owl;gallois vieux
oyda;oyd;oyda
wayampi;oym;wayampi
koonzime;ozm;koonzime
pendjabi;pa;pendjabi
langues papoues;paa;papoues langues
parecís;pab;parecis
pacoh;pac;pacoh
paumarí;pad;paumari
pagibete;pae;pagibete
paranawát;paf;paranawat
pangasinan;pag;pangasinan
parintintin;pah;parintintin
pe;pai;pe
paikoneka;paikoneka;paikoneka
parakanã;pak;parakana
pehlevi;pal;pehlevi
kapampangan;pam;kapampangan
paiute du Nord;pao;paiute du Nord
papiamento;pap;papiamento
timbisha;par;timbisha
papasena;pas;papasena
papitalai;pat;papitalai
patagón de Bagua;patagón de Bagua;patagon de bagua
patagón de Perico;patagón de Perico;patagon de perico
patwin du Sud;patwin du Sud;patwin du Sud
palau;pau;palau
wari’;pav;wari
pawnee;paw;pawnee
pankararé;pax;pankarare
pech;pay;pech
pankararú;paz;pankararu
paez;pbb;paez
popoloca de Coyotepec;pbf;popoloca de Coyotepec
e’ñepa;pbh;enepa
parkwa;pbi;parkwa
mak (Nigeria);pbl;mak nigeria
kpasam;pbn;kpasam
pangwa;pbr;pangwa
pame central;pbs;pame central
pachto du Sud;pbt;pachto du Sud
pachto du Nord;pbu;pachto du Nord
pnar;pbv;pnar
pyu (Papouasie Nouvelle-Guinée);pby;pyu papouasie nouvelleguinee
popoloca de Santa Inés Ahuatempan;pca;popoloca de santa ines ahuatempan
pear;pcb;pear
bouyei;pcc;bouyei
picard;pcd;picard
palaung ruching;pce;palaung ruching
paliyan;pcf;paliyan
paniya;pcg;paniya
pardhan;pch;pardhan
duruwa;pci;duruwa
gorum;pcj;gorum
paite;pck;paite
pardhi;pcl;pardhi
pidgin nigérian;pcm;pidgin nigerian
piti;pcn;piti
pacahuara;pcp;pacahuara
pyapun;pcw;pyapun
anam;pda;anam
pennsilfaanisch;pdc;pennsilfaanisch
fedan;pdn;fedan
padoe;pdo;padoe
plautdietsch;pdt;plautdietsch
peranakan;pea;peranakan
pomo de l’Est;peb;pomo de lest
pomo du Nord-Est;pef;pomo du nordest
bonan;peh;bonan
chichimeca-jonaz;pei;chichimecajonaz
pomo du Nord;pej;pomo du Nord
pekal;pel;pekal
penan benalui;penan benalui;penan benalui
vieux-perse;peo;perse vieux
kunja;pep;kunja
pomo du Sud;peq;pomo du Sud
percheron;percheron;percheron
persan iranien;pes;persan iranien
penan de l’Est;pez;penan de lest
pááfang;pfa;paafang
peere;pfe;peere
palatin;pfl;palatin
irlandais primitif;pgl;irlandais primitif
pélignien;pgn;pelignien
pangseng;pgs;pangseng
pagu;pgu;pagu
baheng;pha;baheng
langues philippines;phi;philippines langues
phalura;phl;phalura
phénicien;phn;phenicien
phunoi;pho;phunoi
potwari;phr;potwari
pali;pi;pali
pima bajo;pia;pima bajo
yine;pib;yine
apindji;pic;apindji
picuris;picuris;picuris
piaroa;pid;piaroa
tompiro;pie;tompiro
pingelap;pif;pingelap
pisabo;pig;pisabo
pitcairnais;pih;pitcairnais
pini;pii;pini
pijao;pij;pijao
yom;pil;yom
powhatan;pim;powhatan
piame;pin;piame
piapoco;pio;piapoco
pero;pip;pero
piratapuya;pir;piratapuya
pidgin des îles Salomon;pis;pidgin des iles salomon
pitta-pitta;pit;pittapitta
pintupi;piu;pintupi
vaeakau-taumako;piv;vaeakautaumako
pimbwe;piw;pimbwe
piu;pix;piu
pije;piz;pije
pitjantjatjara;pjt;pitjantjatjara
baekje;pkc;baekje
pakanha;pkn;pakanha
pökot;pko;pokot
pakupaku;pkp;pakupaku
kurumba d’Attapady;pkr;kurumba dattapady
paku;pku;paku
polonais;pl;polonais
palawano central;plc;palawano central
palu’e;ple;palue
langues malayo-polynésiennes centrales;plf;malayo polynesiennes centrales langues
pilagá;plg;pilaga
palaung doré;pll;palaung dore
palenquero;pln;palenquero
popoluca d’Oluta;plo;popoluca doluta
plodarisch;plodarisch;plodarisch
palaïte;plq;palaite
palaka;plr;palaka
popoloca de San Marcos Tlacoyalco;pls;popoloca de San Marcos Tlacoyalco
malgache du plateau;plt;malgache du plateau
palikur;plu;palikur
palawano de Brooke’s Point;plw;palawano de brookes point
palyu;ply;palyu
murut paluan;plz;murut paluan
paama;pma;paama
pambia;pmb;pambia
palumata;pmc;palumata
pallanganmiddang;pmd;pallanganmiddang
pwaamèi;pme;pwaamei
pomona;pmf;pomona
prakrit maharashtri;pmh;prakrit maharashtri
primi du Nord;pmi;primi du Nord
primi du Sud;pmj;primi du Sud
pamlico;pmk;pamlico
lingua franca;pml;lingua franca
pomo;pmm;pomo
pam;pmn;pam
pom;pmo;pom
pame du Nord;pmq;pame du Nord
paynamar;pmr;paynamar
piémontais;pms;piemontais
paumotu;pmt;paumotu
